Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-20 04:00:00-04:00,228.12,228.41,227.69,228.05,0,0.0,0.0
2024-09-20 05:00:00-04:00,227.9,228.09,227.51,227.63,0,0.0,0.0
2024-09-20 06:00:00-04:00,227.55,227.63,227.35,227.56,0,0.0,0.0
2024-09-20 07:00:00-04:00,227.56,227.98,227.15,227.77,0,0.0,0.0
2024-09-20 08:00:00-04:00,227.67,228.87,227.15,228.465,0,0.0,0.0
2024-09-20 09:00:00-04:00,228.43,230.23,224.87,229.98,0,0.0,0.0
2024-09-20 09:30:00-04:00,229.97000122070312,231.16000366210938,229.22000122070312,230.0345001220703,28984531,0.0,0.0
2024-09-20 10:30:00-04:00,230.02999877929688,230.5800018310547,229.1999969482422,229.77000427246094,12497143,0.0,0.0
2024-09-20 11:30:00-04:00,229.75999450683594,231.74000549316406,229.74000549316406,231.72999572753906,7914719,0.0,0.0
2024-09-20 12:30:00-04:00,231.72000122070312,231.9199981689453,230.61000061035156,230.75,6485883,0.0,0.0
2024-09-20 13:30:00-04:00,230.74000549316406,231.25999450683594,229.60000610351562,229.77720642089844,7870480,0.0,0.0
2024-09-20 14:30:00-04:00,229.77000427246094,232.0,229.5,231.97500610351562,10546962,0.0,0.0
2024-09-20 15:30:00-04:00,231.97500610351562,233.08999633789062,227.6199951171875,228.52999877929688,25542112,0.0,0.0
2024-09-20 16:00:00-04:00,228.53,231.45,227.78,228.065,0,0.0,0.0
2024-09-20 17:00:00-04:00,228.075,228.25,213.7986,227.91,0,0.0,0.0
2024-09-20 18:00:00-04:00,227.895,228.0,227.76,227.85,0,0.0,0.0
2024-09-20 19:00:00-04:00,227.88,227.96,227.71,227.7664,0,0.0,0.0
