Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-19 04:00:00-04:00,223.11,224.3,223.04,223.74,0,0.0,0.0
2024-09-19 05:00:00-04:00,223.7,224.76,223.59,224.3,0,0.0,0.0
2024-09-19 06:00:00-04:00,224.35,224.38,224.1,224.38,0,0.0,0.0
2024-09-19 07:00:00-04:00,224.38,224.85,224.0,224.26,0,0.0,0.0
2024-09-19 08:00:00-04:00,224.29,225.0,220.69,224.7,0,0.0,0.0
2024-09-19 09:00:00-04:00,224.74,225.6,217.765,224.99,0,0.0,0.0
2024-09-19 09:30:00-04:00,224.94000244140625,229.60000610351562,224.63999938964844,229.4949951171875,18240508,0.0,0.0
2024-09-19 10:30:00-04:00,229.60499572753906,229.82000732421875,227.66000366210938,228.49000549316406,8846328,0.0,0.0
2024-09-19 11:30:00-04:00,228.48460388183594,229.17999267578125,228.0,228.9949951171875,5729594,0.0,0.0
2024-09-19 12:30:00-04:00,228.99000549316406,229.3300018310547,228.72079467773438,229.17010498046875,4098355,0.0,0.0
2024-09-19 13:30:00-04:00,229.20689392089844,229.45570373535156,228.39999389648438,228.8699951171875,4410441,0.0,0.0
2024-09-19 14:30:00-04:00,228.8699951171875,229.49000549316406,228.76010131835938,229.46719360351562,4815301,0.0,0.0
2024-09-19 15:30:00-04:00,229.4600067138672,229.58999633789062,228.2899932861328,228.82000732421875,7376731,0.0,0.0
2024-09-19 16:00:00-04:00,228.87,228.98,228.5,228.605,0,0.0,0.0
2024-09-19 17:00:00-04:00,228.58,228.73,212.8457,228.58,0,0.0,0.0
2024-09-19 18:00:00-04:00,228.63,228.8,228.35,228.51,0,0.0,0.0
2024-09-19 19:00:00-04:00,228.42,228.69,228.25,228.5,0,0.0,0.0
