Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-04 04:00:00-04:00,225.87,226.5,225.8,225.85,0,0.0,0.0
2024-10-04 05:00:00-04:00,225.9,225.99,225.61,225.64,0,0.0,0.0
2024-10-04 06:00:00-04:00,225.61,226.23,225.61,226.13,0,0.0,0.0
2024-10-04 07:00:00-04:00,226.22,226.41,225.96,226.4,0,0.0,0.0
2024-10-04 08:00:00-04:00,226.43,226.66,225.106,226.63,0,0.0,0.0
2024-10-04 09:00:00-04:00,226.63,227.98,226.55,227.89,0,0.0,0.0
2024-10-04 09:30:00-04:00,227.88999938964844,228.0,224.3800048828125,224.510498046875,8338473,0.0,0.0
2024-10-04 10:30:00-04:00,224.49000549316406,225.5399932861328,224.13999938964844,224.55999755859375,4171900,0.0,0.0
2024-10-04 11:30:00-04:00,224.52999877929688,225.57000732421875,224.3249969482422,224.9499969482422,3129678,0.0,0.0
2024-10-04 12:30:00-04:00,224.9571075439453,225.47999572753906,224.8675994873047,225.10009765625,1978865,0.0,0.0
2024-10-04 13:30:00-04:00,225.1199951171875,225.35000610351562,224.5500030517578,225.08999633789062,2430951,0.0,0.0
2024-10-04 14:30:00-04:00,225.08999633789062,226.19000244140625,225.0399932861328,226.09010314941406,3128943,0.0,0.0
2024-10-04 15:30:00-04:00,226.09500122070312,226.97999572753906,225.92999267578125,226.77999877929688,4791908,0.0,0.0
2024-10-04 16:00:00-04:00,226.74,226.82,225.415,226.6,0,0.0,0.0
2024-10-04 17:00:00-04:00,226.6,226.81,213.7986,226.75,0,0.0,0.0
2024-10-04 18:00:00-04:00,226.72,226.78,226.43,226.565,0,0.0,0.0
2024-10-04 19:00:00-04:00,226.45,226.8,224.42,226.415,0,0.0,0.0
