Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-09-24 04:00:00-04:00,5.63,5.64,5.63,5.64,0,0.0,0.0,0.0
2024-09-24 05:00:00-04:00,5.64,5.65,5.64,5.64,0,0.0,0.0,0.0
2024-09-24 06:00:00-04:00,5.64,5.64,5.64,5.64,0,0.0,0.0,0.0
2024-09-24 07:00:00-04:00,5.64,5.64,5.62,5.63,0,0.0,0.0,0.0
2024-09-24 08:00:00-04:00,5.63,5.645,5.62,5.645,0,0.0,0.0,0.0
2024-09-24 09:00:00-04:00,5.645,5.645,5.62,5.6204,0,0.0,0.0,0.0
2024-09-24 09:30:00-04:00,5.619999885559082,5.659999847412109,5.570000171661377,5.572999954223633,2073581,0.0,0.0,0.0
2024-09-24 10:30:00-04:00,5.574999809265137,5.619999885559082,5.559999942779541,5.59499979019165,1176486,0.0,0.0,0.0
2024-09-24 11:30:00-04:00,5.59499979019165,5.614999771118164,5.588699817657471,5.595300197601318,811634,0.0,0.0,0.0
2024-09-24 12:30:00-04:00,5.595099925994873,5.6483001708984375,5.590099811553955,5.635000228881836,510595,0.0,0.0,0.0
2024-09-24 13:30:00-04:00,5.635000228881836,5.679999828338623,5.635000228881836,5.649899959564209,589822,0.0,0.0,0.0
2024-09-24 14:30:00-04:00,5.64169979095459,5.669899940490723,5.635000228881836,5.664999961853027,205510,0.0,0.0,0.0
2024-09-24 15:30:00-04:00,5.665500164031982,5.710000038146973,5.6539998054504395,5.699999809265137,365518,0.0,0.0,0.0
2024-09-24 16:00:00-04:00,5.71,5.74,5.68,5.7091,0,0.0,0.0,0.0
2024-09-24 17:00:00-04:00,5.66,5.71,5.66,5.7,0,0.0,0.0,0.0
2024-09-24 18:00:00-04:00,5.6993,5.73,5.6901,5.7,0,0.0,0.0,0.0
2024-09-24 19:00:00-04:00,5.7,5.72,5.7,5.71,0,0.0,0.0,0.0
