Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-09-26 04:00:00-04:00,5.65,5.65,5.65,5.65,0,0.0,0.0,0.0
2024-09-26 05:00:00-04:00,5.65,5.65,5.65,5.65,0,0.0,0.0,0.0
2024-09-26 06:00:00-04:00,5.65,5.7,5.65,5.7,0,0.0,0.0,0.0
2024-09-26 07:00:00-04:00,5.7,5.71,5.7,5.71,0,0.0,0.0,0.0
2024-09-26 08:00:00-04:00,5.71,5.75,5.681,5.75,0,0.0,0.0,0.0
2024-09-26 09:00:00-04:00,5.75,5.75,5.7006,5.7006,0,0.0,0.0,0.0
2024-09-26 09:30:00-04:00,5.710000038146973,5.789899826049805,5.690000057220459,5.748700141906738,1725118,0.0,0.0,0.0
2024-09-26 10:30:00-04:00,5.747900009155273,5.775000095367432,5.704999923706055,5.775000095367432,1612302,0.0,0.0,0.0
2024-09-26 11:30:00-04:00,5.775000095367432,5.820000171661377,5.764999866485596,5.810100078582764,1642433,0.0,0.0,0.0
2024-09-26 12:30:00-04:00,5.815000057220459,5.84499979019165,5.795000076293945,5.804999828338623,766262,0.0,0.0,0.0
2024-09-26 13:30:00-04:00,5.804999828338623,5.820000171661377,5.769999980926514,5.78000020980835,802885,0.0,0.0,0.0
2024-09-26 14:30:00-04:00,5.775000095367432,5.799900054931641,5.764999866485596,5.779900074005127,560959,0.0,0.0,0.0
2024-09-26 15:30:00-04:00,5.7789998054504395,5.788099765777588,5.739999771118164,5.744999885559082,388236,0.0,0.0,0.0
2024-09-26 16:00:00-04:00,5.74,5.77,5.73,5.75,0,0.0,0.0,0.0
2024-09-26 17:00:00-04:00,5.75,5.8,5.74,5.7984,0,0.0,0.0,0.0
2024-09-26 18:00:00-04:00,5.7984,5.7984,5.76,5.76,0,0.0,0.0,0.0
2024-09-26 19:00:00-04:00,5.76,5.79,5.74,5.751,0,0.0,0.0,0.0
