Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-10-02 05:00:00-04:00,5.48,5.48,5.46,5.46,0,0.0,0.0,0.0
2024-10-02 06:00:00-04:00,5.46,5.46,5.46,5.46,0,0.0,0.0,0.0
2024-10-02 07:00:00-04:00,5.46,5.46,5.42,5.42,0,0.0,0.0,0.0
2024-10-02 08:00:00-04:00,5.42,5.47,5.4,5.4483,0,0.0,0.0,0.0
2024-10-02 09:00:00-04:00,5.4,5.42,5.4,5.4,0,0.0,0.0,0.0
2024-10-02 09:30:00-04:00,5.400000095367432,5.465099811553955,5.360000133514404,5.425000190734863,2851097,0.0,0.0,0.0
2024-10-02 10:30:00-04:00,5.429999828338623,5.480000019073486,5.409999847412109,5.480000019073486,1524374,0.0,0.0,0.0
2024-10-02 11:30:00-04:00,5.472099781036377,5.53000020980835,5.46999979019165,5.505000114440918,1084995,0.0,0.0,0.0
2024-10-02 12:30:00-04:00,5.5,5.509200096130371,5.460000038146973,5.471700191497803,602380,0.0,0.0,0.0
2024-10-02 13:30:00-04:00,5.46999979019165,5.472336769104004,5.394999980926514,5.425000190734863,915107,0.0,0.0,0.0
2024-10-02 14:30:00-04:00,5.429999828338623,5.429999828338623,5.340000152587891,5.340000152587891,1086794,0.0,0.0,0.0
2024-10-02 15:30:00-04:00,5.341300010681152,5.360000133514404,5.320000171661377,5.335000038146973,612062,0.0,0.0,0.0
2024-10-02 16:00:00-04:00,5.34,5.38,5.34,5.3603,0,0.0,0.0,0.0
2024-10-02 17:00:00-04:00,5.3603,5.41,5.3603,5.38,0,0.0,0.0,0.0
2024-10-02 18:00:00-04:00,5.38,5.4,5.35,5.35,0,0.0,0.0,0.0
2024-10-02 19:00:00-04:00,5.35,5.41,5.35,5.3513,0,0.0,0.0,0.0
