Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-09-20 04:00:00-04:00,5.68,5.68,5.68,5.68,0,0.0,0.0,0.0
2024-09-20 05:00:00-04:00,5.61,5.63,5.61,5.63,0,0.0,0.0,0.0
2024-09-20 06:00:00-04:00,5.63,5.63,5.63,5.63,0,0.0,0.0,0.0
2024-09-20 07:00:00-04:00,5.63,5.64,5.63,5.64,0,0.0,0.0,0.0
2024-09-20 08:00:00-04:00,5.64,5.67,5.62,5.63,0,0.0,0.0,0.0
2024-09-20 09:00:00-04:00,5.63,5.6397,5.61,5.61,0,0.0,0.0,0.0
2024-09-20 09:30:00-04:00,5.590000152587891,5.619999885559082,5.55210018157959,5.614999771118164,3187114,0.0,0.0,0.0
2024-09-20 10:30:00-04:00,5.614999771118164,5.637899875640869,5.565000057220459,5.5817999839782715,2432013,0.0,0.0,0.0
2024-09-20 11:30:00-04:00,5.585000038146973,5.629899978637695,5.581600189208984,5.590000152587891,1596085,0.0,0.0,0.0
2024-09-20 12:30:00-04:00,5.59499979019165,5.59845495223999,5.565000057220459,5.565000057220459,794868,0.0,0.0,0.0
2024-09-20 13:30:00-04:00,5.565000057220459,5.579999923706055,5.530099868774414,5.552599906921387,937790,0.0,0.0,0.0
2024-09-20 14:30:00-04:00,5.5578999519348145,5.598899841308594,5.550099849700928,5.5883002281188965,1070595,0.0,0.0,0.0
2024-09-20 15:30:00-04:00,5.585000038146973,5.599899768829346,5.570099830627441,5.579999923706055,622368,0.0,0.0,0.0
2024-09-20 16:00:00-04:00,5.58,5.61,5.55,5.55,0,0.0,0.0,0.0
2024-09-20 17:00:00-04:00,5.55,5.62,5.55,5.62,0,0.0,0.0,0.0
2024-09-20 18:00:00-04:00,5.62,5.62,5.59,5.62,0,0.0,0.0,0.0
2024-09-20 19:00:00-04:00,5.62,5.62,5.59,5.62,0,0.0,0.0,0.0
