Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-10-04 04:00:00-04:00,5.46,5.46,5.46,5.46,0,0.0,0.0,0.0
2024-10-04 05:00:00-04:00,5.46,5.46,5.46,5.46,0,0.0,0.0,0.0
2024-10-04 06:00:00-04:00,5.46,5.46,5.44,5.44,0,0.0,0.0,0.0
2024-10-04 07:00:00-04:00,5.44,5.45,5.41,5.45,0,0.0,0.0,0.0
2024-10-04 08:00:00-04:00,5.46,5.48,5.41,5.45,0,0.0,0.0,0.0
2024-10-04 09:00:00-04:00,5.47,5.51,5.4492,5.49,0,0.0,0.0,0.0
2024-10-04 09:30:00-04:00,5.460000038146973,5.494999885559082,5.389999866485596,5.400000095367432,1133056,0.0,0.0,0.0
2024-10-04 10:30:00-04:00,5.400000095367432,5.480000019073486,5.389999866485596,5.456500053405762,1022952,0.0,0.0,0.0
2024-10-04 11:30:00-04:00,5.458199977874756,5.5,5.449999809265137,5.497099876403809,576135,0.0,0.0,0.0
2024-10-04 12:30:00-04:00,5.5,5.534999847412109,5.489999771118164,5.505000114440918,666983,0.0,0.0,0.0
2024-10-04 13:30:00-04:00,5.505000114440918,5.519999980926514,5.4893999099731445,5.51170015335083,448545,0.0,0.0,0.0
2024-10-04 14:30:00-04:00,5.519999980926514,5.545000076293945,5.510000228881836,5.534999847412109,532176,0.0,0.0,0.0
2024-10-04 15:30:00-04:00,5.534999847412109,5.550000190734863,5.519999980926514,5.53000020980835,527999,0.0,0.0,0.0
2024-10-04 16:00:00-04:00,5.54,5.54,5.52,5.5399,0,0.0,0.0,0.0
2024-10-04 17:00:00-04:00,5.5399,5.5499,5.52,5.5499,0,0.0,0.0,0.0
2024-10-04 18:00:00-04:00,5.5499,5.5499,5.455,5.455,0,0.0,0.0,0.0
2024-10-04 19:00:00-04:00,5.45,5.55,5.45,5.51,0,0.0,0.0,0.0
