Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-09-27 04:00:00-04:00,5.81,5.81,5.81,5.81,0,0.0,0.0,0.0
2024-09-27 05:00:00-04:00,5.81,5.85,5.81,5.85,0,0.0,0.0,0.0
2024-09-27 06:00:00-04:00,5.85,5.85,5.85,5.85,0,0.0,0.0,0.0
2024-09-27 07:00:00-04:00,5.85,5.85,5.81,5.82,0,0.0,0.0,0.0
2024-09-27 08:00:00-04:00,5.82,5.85,5.8,5.8,0,0.0,0.0,0.0
2024-09-27 09:00:00-04:00,5.8,5.85,5.8,5.84,0,0.0,0.0,0.0
2024-09-27 09:30:00-04:00,5.820000171661377,5.900000095367432,5.800000190734863,5.890100002288818,1186734,0.0,0.0,0.0
2024-09-27 10:30:00-04:00,5.899899959564209,5.909999847412109,5.869999885559082,5.889999866485596,1112632,0.0,0.0,0.0
2024-09-27 11:30:00-04:00,5.900000095367432,5.900000095367432,5.849999904632568,5.879899978637695,698307,0.0,0.0,0.0
2024-09-27 12:30:00-04:00,5.875,5.8983001708984375,5.839300155639648,5.84499979019165,1136723,0.0,0.0,0.0
2024-09-27 13:30:00-04:00,5.84499979019165,5.860000133514404,5.820000171661377,5.824999809265137,303731,0.0,0.0,0.0
2024-09-27 14:30:00-04:00,5.820000171661377,5.860000133514404,5.809999942779541,5.840000152587891,796177,0.0,0.0,0.0
2024-09-27 15:30:00-04:00,5.839900016784668,5.84499979019165,5.820000171661377,5.829999923706055,422601,0.0,0.0,0.0
2024-09-27 16:00:00-04:00,5.82,5.86,5.81,5.85,0,0.0,0.0,0.0
2024-09-27 17:00:00-04:00,5.85,5.87,5.84,5.85,0,0.0,0.0,0.0
2024-09-27 18:00:00-04:00,5.85,5.9,5.83,5.88,0,0.0,0.0,0.0
2024-09-27 19:00:00-04:00,5.88,5.89,5.83,5.88,0,0.0,0.0,0.0
