Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-09-17 07:00:00-04:00,5.25,5.25,5.245,5.245,0,0.0,0.0,0.0
2024-09-17 08:00:00-04:00,5.24,5.25,5.2,5.245,0,0.0,0.0,0.0
2024-09-17 09:00:00-04:00,5.25,5.27,5.25,5.25,0,0.0,0.0,0.0
2024-09-17 09:30:00-04:00,5.25,5.360000133514404,5.21999979019165,5.34499979019165,1774760,0.0,0.0,0.0
2024-09-17 10:30:00-04:00,5.349999904632568,5.445000171661377,5.300099849700928,5.425000190734863,1774170,0.0,0.0,0.0
2024-09-17 11:30:00-04:00,5.428699970245361,5.438399791717529,5.385000228881836,5.400100231170654,774008,0.0,0.0,0.0
2024-09-17 12:30:00-04:00,5.40500020980835,5.427800178527832,5.385000228881836,5.4019999504089355,774686,0.0,0.0,0.0
2024-09-17 13:30:00-04:00,5.409900188446045,5.420000076293945,5.389999866485596,5.411399841308594,428276,0.0,0.0,0.0
2024-09-17 14:30:00-04:00,5.409999847412109,5.420000076293945,5.349999904632568,5.360000133514404,361796,0.0,0.0,0.0
2024-09-17 15:30:00-04:00,5.355100154876709,5.359899997711182,5.289999961853027,5.320000171661377,294937,0.0,0.0,0.0
2024-09-17 16:00:00-04:00,5.32,5.35,5.3,5.35,0,0.0,0.0,0.0
2024-09-17 17:00:00-04:00,5.35,5.369,5.31,5.369,0,0.0,0.0,0.0
2024-09-17 18:00:00-04:00,5.369,5.369,5.33,5.35,0,0.0,0.0,0.0
2024-09-17 19:00:00-04:00,5.37,5.37,5.31,5.36,0,0.0,0.0,0.0
