Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-09-25 05:00:00-04:00,5.66,5.66,5.65,5.65,0,0.0,0.0,0.0
2024-09-25 06:00:00-04:00,5.65,5.65,5.64,5.64,0,0.0,0.0,0.0
2024-09-25 07:00:00-04:00,5.64,5.65,5.64,5.64,0,0.0,0.0,0.0
2024-09-25 08:00:00-04:00,5.65,5.67,5.65,5.6691,0,0.0,0.0,0.0
2024-09-25 09:00:00-04:00,5.6691,5.6691,5.64,5.64,0,0.0,0.0,0.0
2024-09-25 09:30:00-04:00,5.630000114440918,5.669899940490723,5.614999771118164,5.651000022888184,1205925,0.0,0.0,0.0
2024-09-25 10:30:00-04:00,5.650000095367432,5.679999828338623,5.642099857330322,5.660799980163574,718341,0.0,0.0,0.0
2024-09-25 11:30:00-04:00,5.659999847412109,5.667099952697754,5.625,5.640100002288818,672473,0.0,0.0,0.0
2024-09-25 12:30:00-04:00,5.644999980926514,5.650000095367432,5.599999904632568,5.603388786315918,299856,0.0,0.0,0.0
2024-09-25 13:30:00-04:00,5.60129976272583,5.610899925231934,5.579999923706055,5.609899997711182,579131,0.0,0.0,0.0
2024-09-25 14:30:00-04:00,5.605000019073486,5.630000114440918,5.600100040435791,5.605000019073486,470170,0.0,0.0,0.0
2024-09-25 15:30:00-04:00,5.610000133514404,5.619900226593018,5.59499979019165,5.599999904632568,289337,0.0,0.0,0.0
2024-09-25 16:00:00-04:00,5.6,5.6498,5.59,5.6,0,0.0,0.0,0.0
2024-09-25 17:00:00-04:00,5.6,5.64,5.6,5.64,0,0.0,0.0,0.0
2024-09-25 18:00:00-04:00,5.64,5.64,5.6,5.6,0,0.0,0.0,0.0
2024-09-25 19:00:00-04:00,5.6,5.62,5.59,5.62,0,0.0,0.0,0.0
