Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-09-16 04:00:00-04:00,5.31,5.31,5.23,5.23,0,0.0,0.0,0.0
2024-09-16 05:00:00-04:00,5.23,5.23,5.23,5.23,0,0.0,0.0,0.0
2024-09-16 06:00:00-04:00,5.21,5.21,5.21,5.21,0,0.0,0.0,0.0
2024-09-16 07:00:00-04:00,5.21,5.24,5.2,5.22,0,0.0,0.0,0.0
2024-09-16 08:00:00-04:00,5.22,5.2486,5.2,5.2,0,0.0,0.0,0.0
2024-09-16 09:00:00-04:00,5.23,5.23,5.18,5.22,0,0.0,0.0,0.0
2024-09-16 09:30:00-04:00,5.199999809265137,5.199999809265137,5.139999866485596,5.147900104522705,1758601,0.0,0.0,0.0
2024-09-16 10:30:00-04:00,5.139999866485596,5.144999980926514,5.099999904632568,5.135000228881836,1365478,0.0,0.0,0.0
2024-09-16 11:30:00-04:00,5.135000228881836,5.149899959564209,5.110099792480469,5.139900207519531,1029289,0.0,0.0,0.0
2024-09-16 12:30:00-04:00,5.139900207519531,5.139900207519531,5.099999904632568,5.11359977722168,326670,0.0,0.0,0.0
2024-09-16 13:30:00-04:00,5.119900226593018,5.170000076293945,5.099999904632568,5.125,745642,0.0,0.0,0.0
2024-09-16 14:30:00-04:00,5.125,5.150000095367432,5.114999771118164,5.139800071716309,567714,0.0,0.0,0.0
2024-09-16 15:30:00-04:00,5.13129997253418,5.150000095367432,5.130000114440918,5.135000228881836,242438,0.0,0.0,0.0
2024-09-16 16:00:00-04:00,5.14,5.16,5.11,5.1195,0,0.0,0.0,0.0
2024-09-16 17:00:00-04:00,5.1195,5.15,5.1195,5.15,0,0.0,0.0,0.0
2024-09-16 18:00:00-04:00,5.14,5.15,5.12,5.13,0,0.0,0.0,0.0
2024-09-16 19:00:00-04:00,5.13,5.19,5.13,5.19,0,0.0,0.0,0.0
