Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-26 04:00:00-04:00,256.75,260.76,256.75,260.23,0,0.0,0.0
2024-09-26 05:00:00-04:00,260.23,260.78,260.15,260.69,0,0.0,0.0
2024-09-26 06:00:00-04:00,260.72,261.44,260.65,260.9,0,0.0,0.0
2024-09-26 07:00:00-04:00,260.87,261.06,260.21,260.59,0,0.0,0.0
2024-09-26 08:00:00-04:00,260.59,261.44,257.02,260.83,0,0.0,0.0
2024-09-26 09:00:00-04:00,260.85,308.79,253.945,260.45,0,0.0,0.0
2024-09-26 09:30:00-04:00,260.67999267578125,261.75,256.1300048828125,256.19000244140625,23097654,0.0,0.0
2024-09-26 10:30:00-04:00,256.20001220703125,256.7200012207031,251.52999877929688,254.2899932861328,16475579,0.0,0.0
2024-09-26 11:30:00-04:00,254.2899932861328,255.88999938964844,253.4499969482422,254.60000610351562,6558513,0.0,0.0
2024-09-26 12:30:00-04:00,254.6678924560547,254.9893035888672,252.4199981689453,253.28500366210938,4879488,0.0,0.0
2024-09-26 13:30:00-04:00,253.27999877929688,254.75,253.17999267578125,254.30999755859375,4169574,0.0,0.0
2024-09-26 14:30:00-04:00,254.32000732421875,254.63999938964844,252.58999633789062,253.74270629882812,4483708,0.0,0.0
2024-09-26 15:30:00-04:00,253.72999572753906,254.33999633789062,253.19000244140625,254.1699981689453,3156281,0.0,0.0
2024-09-26 16:00:00-04:00,254.17,254.6,253.78,254.38,0,0.0,0.0
2024-09-26 17:00:00-04:00,254.3765,265.5954,237.363,254.3,0,0.0,0.0
2024-09-26 18:00:00-04:00,254.3,254.5,254.2,254.44,0,0.0,0.0
2024-09-26 19:00:00-04:00,254.44,254.5,253.9,253.99,0,0.0,0.0
