Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-17 04:00:00-04:00,227.61,233.4,227.0,227.6,0,0.0,0.0
2024-09-17 05:00:00-04:00,227.61,228.3,227.5,228.06,0,0.0,0.0
2024-09-17 06:00:00-04:00,228.08,228.28,227.61,227.97,0,0.0,0.0
2024-09-17 07:00:00-04:00,227.97,228.24,226.8,227.8,0,0.0,0.0
2024-09-17 08:00:00-04:00,227.76,229.3875,225.96,228.17,0,0.0,0.0
2024-09-17 09:00:00-04:00,228.18,229.69,225.21,229.5,0,0.0,0.0
2024-09-17 09:30:00-04:00,229.5,234.57000732421875,229.41000366210938,232.5800018310547,25871621,0.0,0.0
2024-09-17 10:30:00-04:00,232.56500244140625,233.1699981689453,230.83999633789062,231.97500610351562,8639712,0.0,0.0
2024-09-17 11:30:00-04:00,231.96200561523438,232.67999267578125,229.02000427246094,230.125,7277710,0.0,0.0
2024-09-17 12:30:00-04:00,230.10009765625,230.27999877929688,228.39999389648438,229.60000610351562,6241089,0.0,0.0
2024-09-17 13:30:00-04:00,229.59039306640625,230.0399932861328,227.14999389648438,227.78269958496094,5796328,0.0,0.0
2024-09-17 14:30:00-04:00,227.79820251464844,228.0800018310547,226.5532989501953,228.05999755859375,5467111,0.0,0.0
2024-09-17 15:30:00-04:00,228.0399932861328,228.42999267578125,227.52999877929688,227.88999938964844,3758499,0.0,0.0
2024-09-17 16:00:00-04:00,227.89,238.1177,214.6488,227.765,0,0.0,0.0
2024-09-17 17:00:00-04:00,227.765,238.1177,220.9882,227.7,0,0.0,0.0
2024-09-17 18:00:00-04:00,227.7,227.83,227.61,227.755,0,0.0,0.0
2024-09-17 19:00:00-04:00,227.7215,227.79,227.33,227.52,0,0.0,0.0
