Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-20 04:00:00-04:00,243.82,244.41,241.5,241.53,0,0.0,0.0
2024-09-20 05:00:00-04:00,241.53,242.84,241.51,242.51,0,0.0,0.0
2024-09-20 06:00:00-04:00,242.51,242.61,242.1,242.6,0,0.0,0.0
2024-09-20 07:00:00-04:00,242.59,242.73,242.11,242.2,0,0.0,0.0
2024-09-20 08:00:00-04:00,242.18,244.8,241.51,243.4501,0,0.0,0.0
2024-09-20 09:00:00-04:00,243.45,244.25,234.04,241.47,0,0.0,0.0
2024-09-20 09:30:00-04:00,241.52000427246094,243.99000549316406,238.24000549316406,239.72999572753906,29619455,0.0,0.0
2024-09-20 10:30:00-04:00,239.77999877929688,239.86000061035156,235.9199981689453,238.1300048828125,12228284,0.0,0.0
2024-09-20 11:30:00-04:00,238.13999938964844,240.74000549316406,237.88999938964844,238.94000244140625,13005500,0.0,0.0
2024-09-20 12:30:00-04:00,238.89999389648438,239.47000122070312,237.92999267578125,238.2100067138672,6152181,0.0,0.0
2024-09-20 13:30:00-04:00,238.19500732421875,239.36000061035156,237.5500030517578,237.79269409179688,5357697,0.0,0.0
2024-09-20 14:30:00-04:00,237.8000030517578,240.19000244140625,237.4600067138672,239.9199981689453,6719865,0.0,0.0
2024-09-20 15:30:00-04:00,239.8800048828125,240.639892578125,237.80999755859375,238.25999450683594,6503656,0.0,0.0
2024-09-20 16:00:00-04:00,238.25,239.2,238.1,239.04,0,0.0,0.0
2024-09-20 17:00:00-04:00,239.09,242.6287,237.6031,239.04,0,0.0,0.0
2024-09-20 18:00:00-04:00,238.96,239.15,238.6509,239.09,0,0.0,0.0
2024-09-20 19:00:00-04:00,239.09,239.55,239.0,239.26,0,0.0,0.0
