Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-23 04:00:00-04:00,240.2,240.8,240.02,240.7,0,0.0,0.0
2024-09-23 05:00:00-04:00,240.73,240.9,240.12,240.68,0,0.0,0.0
2024-09-23 06:00:00-04:00,240.68,241.35,240.3,241.27,0,0.0,0.0
2024-09-23 07:00:00-04:00,241.22,241.99,240.77,241.44,0,0.0,0.0
2024-09-23 08:00:00-04:00,241.6,242.3,238.25,241.945,0,0.0,0.0
2024-09-23 09:00:00-04:00,241.949,244.675,238.145,242.52,0,0.0,0.0
2024-09-23 09:30:00-04:00,242.63999938964844,248.47999572753906,241.9199981689453,247.83999633789062,27832749,0.0,0.0
2024-09-23 10:30:00-04:00,247.83999633789062,249.41000366210938,247.05999755859375,248.22999572753906,14512551,0.0,0.0
2024-09-23 11:30:00-04:00,248.22500610351562,249.99000549316406,247.80999755859375,247.8699951171875,9771836,0.0,0.0
2024-09-23 12:30:00-04:00,247.889892578125,248.5800018310547,247.2100067138672,247.69500732421875,7656411,0.0,0.0
2024-09-23 13:30:00-04:00,247.64999389648438,249.39999389648438,247.44000244140625,249.3000030517578,6012349,0.0,0.0
2024-09-23 14:30:00-04:00,249.31500244140625,249.72000122070312,248.22000122070312,249.26170349121094,6167178,0.0,0.0
2024-09-23 15:30:00-04:00,249.25999450683594,250.0,248.8751983642578,250.0,6683879,0.0,0.0
2024-09-23 16:00:00-04:00,250.0,262.9344,248.8562,249.373,0,0.0,0.0
2024-09-23 17:00:00-04:00,249.37,265.665,239.7933,249.25,0,0.0,0.0
2024-09-23 18:00:00-04:00,249.261,249.56,249.21,249.4,0,0.0,0.0
2024-09-23 19:00:00-04:00,249.39,249.5,249.26,249.48,0,0.0,0.0
