Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-16 04:00:00-04:00,229.68,231.36,229.5,231.25,0,0.0,0.0
2024-09-16 05:00:00-04:00,231.28,231.87,230.89,231.71,0,0.0,0.0
2024-09-16 06:00:00-04:00,231.73,231.8,231.05,231.33,0,0.0,0.0
2024-09-16 07:00:00-04:00,231.23,231.38,229.57,230.0,0,0.0,0.0
2024-09-16 08:00:00-04:00,230.07,231.85,229.01,229.81,0,0.0,0.0
2024-09-16 09:00:00-04:00,229.8,230.29,228.7,229.27,0,0.0,0.0
2024-09-16 09:30:00-04:00,229.25,229.7899932861328,223.52999877929688,227.360107421875,17733737,0.0,0.0
2024-09-16 10:30:00-04:00,227.3699951171875,229.19000244140625,224.77999877929688,229.125,9074320,0.0,0.0
2024-09-16 11:30:00-04:00,229.13999938964844,229.9499969482422,227.44000244140625,228.1096954345703,7094727,0.0,0.0
2024-09-16 12:30:00-04:00,228.1199951171875,228.3300018310547,226.07000732421875,226.69000244140625,5460864,0.0,0.0
2024-09-16 13:30:00-04:00,226.69500732421875,227.6909942626953,226.3300018310547,227.55999755859375,4138800,0.0,0.0
2024-09-16 14:30:00-04:00,227.55999755859375,228.4499969482422,227.0,227.73500061035156,4765604,0.0,0.0
2024-09-16 15:30:00-04:00,227.68499755859375,227.92999267578125,226.63999938964844,226.74600219726562,3399798,0.0,0.0
2024-09-16 16:00:00-04:00,226.78,236.8426,219.001,226.38,0,0.0,0.0
2024-09-16 17:00:00-04:00,226.36,239.7933,214.0342,226.514,0,0.0,0.0
2024-09-16 18:00:00-04:00,226.55,226.65,226.4,226.515,0,0.0,0.0
2024-09-16 19:00:00-04:00,226.515,226.59,225.8,226.055,0,0.0,0.0
