Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-26 04:00:00-04:00,164.44,164.99,164.42,164.66,0,0.0,0.0
2024-09-26 05:00:00-04:00,164.72,164.8,164.6,164.78,0,0.0,0.0
2024-09-26 06:00:00-04:00,164.76,164.86,164.73,164.86,0,0.0,0.0
2024-09-26 07:00:00-04:00,164.86,165.12,164.85,164.9,0,0.0,0.0
2024-09-26 08:00:00-04:00,164.93,165.11,162.99,165.0,0,0.0,0.0
2024-09-26 09:00:00-04:00,164.85,165.22,164.51,165.0,0,0.0,0.0
2024-09-26 09:30:00-04:00,165.22250366210938,165.5,164.5,164.64999389648438,3440949,0.0,0.0
2024-09-26 10:30:00-04:00,164.6699981689453,164.8000030517578,163.6699981689453,164.08970642089844,2573911,0.0,0.0
2024-09-26 11:30:00-04:00,164.0800018310547,164.55999755859375,163.9600067138672,164.1750030517578,1301695,0.0,0.0
2024-09-26 12:30:00-04:00,164.1750030517578,164.32000732421875,163.5,163.61000061035156,1142453,0.0,0.0
2024-09-26 13:30:00-04:00,163.6053924560547,164.1699981689453,163.52999877929688,164.0050048828125,1286882,0.0,0.0
2024-09-26 14:30:00-04:00,164.0,164.125,163.58999633789062,163.99000549316406,1490560,0.0,0.0
2024-09-26 15:30:00-04:00,163.99000549316406,164.1999969482422,163.69000244140625,163.83999633789062,3616800,0.0,0.0
2024-09-26 16:00:00-04:00,163.84,164.09,163.79,163.9688,0,0.0,0.0
2024-09-26 17:00:00-04:00,163.87,164.08,160.1317,163.89,0,0.0,0.0
2024-09-26 18:00:00-04:00,163.95,164.29,163.85,164.195,0,0.0,0.0
2024-09-26 19:00:00-04:00,164.11,164.29,164.0,164.255,0,0.0,0.0
