Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-23 04:00:00-04:00,164.78,165.25,164.78,165.1,0,0.0,0.0
2024-09-23 05:00:00-04:00,165.16,165.23,164.89,165.19,0,0.0,0.0
2024-09-23 06:00:00-04:00,165.22,165.8,165.21,165.55,0,0.0,0.0
2024-09-23 07:00:00-04:00,165.55,165.59,165.06,165.27,0,0.0,0.0
2024-09-23 08:00:00-04:00,165.23,165.683,164.5,165.46,0,0.0,0.0
2024-09-23 09:00:00-04:00,165.54,165.65,164.06,165.34,0,0.0,0.0
2024-09-23 09:30:00-04:00,165.25,166.60499572753906,164.77999877929688,164.99000549316406,2920438,0.0,0.0
2024-09-23 10:30:00-04:00,165.00999450683594,165.47999572753906,164.60000610351562,165.44000244140625,1629136,0.0,0.0
2024-09-23 11:30:00-04:00,165.44000244140625,165.53399658203125,164.0800018310547,164.25,1318221,0.0,0.0
2024-09-23 12:30:00-04:00,164.2700958251953,164.3874969482422,163.57000732421875,163.6699981689453,1042249,0.0,0.0
2024-09-23 13:30:00-04:00,163.67999267578125,164.30999755859375,163.6750030517578,163.91000366210938,1279363,0.0,0.0
2024-09-23 14:30:00-04:00,163.91000366210938,164.07000732421875,163.72000122070312,163.74400329589844,990943,0.0,0.0
2024-09-23 15:30:00-04:00,163.75,163.7550048828125,162.9600067138672,163.05999755859375,1559235,0.0,0.0
2024-09-23 16:00:00-04:00,163.07,163.21,163.03,163.1,0,0.0,0.0
2024-09-23 17:00:00-04:00,163.105,172.3168,163.05,163.09,0,0.0,0.0
2024-09-23 18:00:00-04:00,163.08,163.158,162.88,162.95,0,0.0,0.0
2024-09-23 19:00:00-04:00,162.9,163.1,162.75,163.05,0,0.0,0.0
