Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-02 04:00:00-04:00,167.83,168.1,167.73,167.88,0,0.0,0.0
2024-10-02 05:00:00-04:00,167.84,167.92,167.6,167.65,0,0.0,0.0
2024-10-02 06:00:00-04:00,167.7,167.94,167.45,167.68,0,0.0,0.0
2024-10-02 07:00:00-04:00,167.64,168.42,167.0,167.83,0,0.0,0.0
2024-10-02 08:00:00-04:00,167.93,168.34,167.4685,167.49,0,0.0,0.0
2024-10-02 09:00:00-04:00,167.49,168.3765,167.31,167.69,0,0.0,0.0
2024-10-02 09:30:00-04:00,167.80499267578125,168.8800048828125,166.3800048828125,166.98800659179688,3416258,0.0,0.0
2024-10-02 10:30:00-04:00,166.97500610351562,167.34500122070312,166.5399932861328,166.94000244140625,1460284,0.0,0.0
2024-10-02 11:30:00-04:00,166.9239959716797,167.02000427246094,166.25,166.83999633789062,1051186,0.0,0.0
2024-10-02 12:30:00-04:00,166.87210083007812,167.0399932861328,166.6999969482422,166.97500610351562,774644,0.0,0.0
2024-10-02 13:30:00-04:00,166.97000122070312,167.30499267578125,166.55999755859375,166.9600067138672,771829,0.0,0.0
2024-10-02 14:30:00-04:00,166.9499969482422,167.4499969482422,166.8699951171875,167.44000244140625,688105,0.0,0.0
2024-10-02 15:30:00-04:00,167.4600067138672,167.9949951171875,167.27000427246094,167.30999755859375,1152467,0.0,0.0
2024-10-02 16:00:00-04:00,167.31,168.995,167.18,167.43,0,0.0,0.0
2024-10-02 17:00:00-04:00,167.5,167.54,166.1694,167.5377,0,0.0,0.0
2024-10-02 18:00:00-04:00,167.54,167.54,167.13,167.31,0,0.0,0.0
2024-10-02 19:00:00-04:00,167.35,167.57,167.35,167.49,0,0.0,0.0
