Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-17 04:00:00-04:00,159.65,159.85,159.57,159.7,0,0.0,0.0
2024-09-17 05:00:00-04:00,159.71,159.95,159.7,159.95,0,0.0,0.0
2024-09-17 06:00:00-04:00,159.94,160.2,159.91,160.12,0,0.0,0.0
2024-09-17 07:00:00-04:00,160.15,160.15,159.72,159.85,0,0.0,0.0
2024-09-17 08:00:00-04:00,159.84,160.36,159.35,160.13,0,0.0,0.0
2024-09-17 09:00:00-04:00,160.15,160.71,159.98,160.1,0,0.0,0.0
2024-09-17 09:30:00-04:00,160.0,160.97000122070312,159.42999267578125,160.57020568847656,3119661,0.0,0.0
2024-09-17 10:30:00-04:00,160.60000610351562,161.5800018310547,160.30999755859375,160.30999755859375,1495062,0.0,0.0
2024-09-17 11:30:00-04:00,160.3000030517578,160.77000427246094,159.66000366210938,160.0399932861328,1109397,0.0,0.0
2024-09-17 12:30:00-04:00,160.0399932861328,160.24009704589844,159.4499969482422,159.97000122070312,802588,0.0,0.0
2024-09-17 13:30:00-04:00,159.95700073242188,160.41000366210938,159.41000366210938,160.18499755859375,816903,0.0,0.0
2024-09-17 14:30:00-04:00,160.17999267578125,160.17999267578125,159.47999572753906,159.8780059814453,892949,0.0,0.0
2024-09-17 15:30:00-04:00,159.8699951171875,160.33999633789062,159.86000061035156,160.30999755859375,1699035,0.0,0.0
2024-09-17 16:00:00-04:00,160.28,160.457,159.81,160.36,0,0.0,0.0
2024-09-17 17:00:00-04:00,160.36,160.41,160.28,160.31,0,0.0,0.0
2024-09-17 18:00:00-04:00,160.3,160.39,160.28,160.31,0,0.0,0.0
2024-09-17 19:00:00-04:00,160.32,160.42,160.09,160.27,0,0.0,0.0
