Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-10-02 04:00:00-04:00,2.31,2.35,2.31,2.35,0,0.0,0.0,0.0
2024-10-02 05:00:00-04:00,2.35,2.35,2.35,2.35,0,0.0,0.0,0.0
2024-10-02 06:00:00-04:00,2.35,2.35,2.31,2.315,0,0.0,0.0,0.0
2024-10-02 07:00:00-04:00,2.315,2.32,2.31,2.32,0,0.0,0.0,0.0
2024-10-02 08:00:00-04:00,2.32,2.35,2.3,2.31,0,0.0,0.0,0.0
2024-10-02 09:00:00-04:00,2.31,2.32,2.28,2.2898,0,0.0,0.0,0.0
2024-10-02 09:30:00-04:00,2.2899999618530273,2.319999933242798,2.2799999713897705,2.29010009765625,2946931,0.0,0.0,0.0
2024-10-02 10:30:00-04:00,2.29830002784729,2.319999933242798,2.2899999618530273,2.3199000358581543,1558545,0.0,0.0,0.0
2024-10-02 11:30:00-04:00,2.319999933242798,2.3397998809814453,2.309999942779541,2.325000047683716,2026652,0.0,0.0,0.0
2024-10-02 12:30:00-04:00,2.320199966430664,2.3299999237060547,2.299999952316284,2.305000066757202,984285,0.0,0.0,0.0
2024-10-02 13:30:00-04:00,2.305000066757202,2.309999942779541,2.259999990463257,2.2699999809265137,2608710,0.0,0.0,0.0
2024-10-02 14:30:00-04:00,2.2699999809265137,2.2799999713897705,2.240000009536743,2.24399995803833,3921622,0.0,0.0,0.0
2024-10-02 15:30:00-04:00,2.240000009536743,2.259999990463257,2.2300000190734863,2.240000009536743,2613166,0.0,0.0,0.0
2024-10-02 16:00:00-04:00,2.24,2.25,2.22,2.24,0,0.0,0.0,0.0
2024-10-02 17:00:00-04:00,2.24,2.26,2.23,2.25,0,0.0,0.0,0.0
2024-10-02 18:00:00-04:00,2.25,2.25,2.2201,2.25,0,0.0,0.0,0.0
2024-10-02 19:00:00-04:00,2.25,2.25,2.23,2.24,0,0.0,0.0,0.0
