Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-09-18 04:00:00-04:00,2.2,2.2,2.2,2.2,0,0.0,0.0,0.0
2024-09-18 05:00:00-04:00,2.2,2.2,2.2,2.2,0,0.0,0.0,0.0
2024-09-18 06:00:00-04:00,2.2,2.2,2.15,2.15,0,0.0,0.0,0.0
2024-09-18 07:00:00-04:00,2.15,2.19,2.15,2.18,0,0.0,0.0,0.0
2024-09-18 08:00:00-04:00,2.18,2.18,2.16,2.175,0,0.0,0.0,0.0
2024-09-18 09:00:00-04:00,2.179,2.19,2.17,2.1798,0,0.0,0.0,0.0
2024-09-18 09:30:00-04:00,2.180000066757202,2.180000066757202,2.1500000953674316,2.174999952316284,2115184,0.0,0.0,0.0
2024-09-18 10:30:00-04:00,2.174999952316284,2.180000066757202,2.1600000858306885,2.1705000400543213,1658329,0.0,0.0,0.0
2024-09-18 11:30:00-04:00,2.1700000762939453,2.1768999099731445,2.1500000953674316,2.1649999618530273,1466338,0.0,0.0,0.0
2024-09-18 12:30:00-04:00,2.1649999618530273,2.1798999309539795,2.1600000858306885,2.1698999404907227,1143335,0.0,0.0,0.0
2024-09-18 13:30:00-04:00,2.1649999618530273,2.2100000381469727,2.1600000858306885,2.194999933242798,1847999,0.0,0.0,0.0
2024-09-18 14:30:00-04:00,2.200000047683716,2.2249999046325684,2.170099973678589,2.190000057220459,2549978,0.0,0.0,0.0
2024-09-18 15:30:00-04:00,2.190000057220459,2.200000047683716,2.180000066757202,2.180000066757202,1147677,0.0,0.0,0.0
2024-09-18 16:00:00-04:00,2.18,2.2,2.16,2.2,0,0.0,0.0,0.0
2024-09-18 17:00:00-04:00,2.2,2.21,2.19,2.21,0,0.0,0.0,0.0
2024-09-18 18:00:00-04:00,2.21,2.21,2.18,2.19,0,0.0,0.0,0.0
2024-09-18 19:00:00-04:00,2.19,2.23,2.19,2.23,0,0.0,0.0,0.0
