Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-10-04 04:00:00-04:00,2.24,2.26,2.24,2.26,0,0.0,0.0,0.0
2024-10-04 05:00:00-04:00,2.26,2.26,2.25,2.25,0,0.0,0.0,0.0
2024-10-04 06:00:00-04:00,2.25,2.25,2.245,2.245,0,0.0,0.0,0.0
2024-10-04 07:00:00-04:00,2.245,2.25,2.245,2.25,0,0.0,0.0,0.0
2024-10-04 08:00:00-04:00,2.25,2.25,2.24,2.2499,0,0.0,0.0,0.0
2024-10-04 09:00:00-04:00,2.25,2.26,2.24,2.2595,0,0.0,0.0,0.0
2024-10-04 09:30:00-04:00,2.240000009536743,2.2599000930786133,2.212399959564209,2.2211999893188477,2421273,0.0,0.0,0.0
2024-10-04 10:30:00-04:00,2.220099925994873,2.259999990463257,2.210099935531616,2.259999990463257,2104508,0.0,0.0,0.0
2024-10-04 11:30:00-04:00,2.25,2.2999000549316406,2.240000009536743,2.29830002784729,1378433,0.0,0.0,0.0
2024-10-04 12:30:00-04:00,2.2950000762939453,2.299999952316284,2.2799999713897705,2.2818000316619873,628046,0.0,0.0,0.0
2024-10-04 13:30:00-04:00,2.2850000858306885,2.2899999618530273,2.2699999809265137,2.2799999713897705,1166788,0.0,0.0,0.0
2024-10-04 14:30:00-04:00,2.2799999713897705,2.299999952316284,2.2799999713897705,2.2964000701904297,582306,0.0,0.0,0.0
2024-10-04 15:30:00-04:00,2.2950000762939453,2.299999952316284,2.2899999618530273,2.2899999618530273,1291548,0.0,0.0,0.0
2024-10-04 16:00:00-04:00,2.29,2.3,2.28,2.3,0,0.0,0.0,0.0
2024-10-04 17:00:00-04:00,2.3,2.3,2.28,2.3,0,0.0,0.0,0.0
2024-10-04 18:00:00-04:00,2.2985,2.3,2.2706,2.3,0,0.0,0.0,0.0
2024-10-04 19:00:00-04:00,2.3,2.3,2.2701,2.3,0,0.0,0.0,0.0
