Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-09-20 04:00:00-04:00,2.37,2.42,2.37,2.4,0,0.0,0.0,0.0
2024-09-20 05:00:00-04:00,2.38,2.41,2.38,2.41,0,0.0,0.0,0.0
2024-09-20 06:00:00-04:00,2.41,2.41,2.39,2.39,0,0.0,0.0,0.0
2024-09-20 07:00:00-04:00,2.39,2.41,2.39,2.4,0,0.0,0.0,0.0
2024-09-20 08:00:00-04:00,2.4,2.41,2.39,2.41,0,0.0,0.0,0.0
2024-09-20 09:00:00-04:00,2.4005,2.42,2.4,2.4,0,0.0,0.0,0.0
2024-09-20 09:30:00-04:00,2.390000104904175,2.4100000858306885,2.369999885559082,2.4000000953674316,2556545,0.0,0.0,0.0
2024-09-20 10:30:00-04:00,2.4042999744415283,2.4298999309539795,2.380000114440918,2.3966000080108643,3188205,0.0,0.0,0.0
2024-09-20 11:30:00-04:00,2.390899896621704,2.4260001182556152,2.390000104904175,2.4149999618530273,1999072,0.0,0.0,0.0
2024-09-20 12:30:00-04:00,2.4149999618530273,2.4200000762939453,2.390000104904175,2.3949999809265137,930204,0.0,0.0,0.0
2024-09-20 13:30:00-04:00,2.3959999084472656,2.4000000953674316,2.380000114440918,2.390000104904175,860268,0.0,0.0,0.0
2024-09-20 14:30:00-04:00,2.390000104904175,2.4100000858306885,2.390000104904175,2.4000000953674316,1275630,0.0,0.0,0.0
2024-09-20 15:30:00-04:00,2.4049999713897705,2.4100000858306885,2.390000104904175,2.3949999809265137,1130338,0.0,0.0,0.0
2024-09-20 16:00:00-04:00,2.4,2.4,2.39,2.4,0,0.0,0.0,0.0
2024-09-20 17:00:00-04:00,2.4,2.41,2.39,2.39,0,0.0,0.0,0.0
2024-09-20 18:00:00-04:00,2.4,2.41,2.3908,2.41,0,0.0,0.0,0.0
2024-09-20 19:00:00-04:00,2.41,2.41,2.4001,2.4097,0,0.0,0.0,0.0
