Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-09-23 04:00:00-04:00,2.45,2.48,2.45,2.48,0,0.0,0.0,0.0
2024-09-23 05:00:00-04:00,2.48,2.48,2.47,2.47,0,0.0,0.0,0.0
2024-09-23 06:00:00-04:00,2.47,2.5,2.47,2.5,0,0.0,0.0,0.0
2024-09-23 07:00:00-04:00,2.5,2.5,2.49,2.49,0,0.0,0.0,0.0
2024-09-23 08:00:00-04:00,2.495,2.5,2.49,2.49,0,0.0,0.0,0.0
2024-09-23 09:00:00-04:00,2.4903,2.5,2.49,2.5,0,0.0,0.0,0.0
2024-09-23 09:30:00-04:00,2.5,2.5199999809265137,2.4800000190734863,2.515000104904175,3216270,0.0,0.0,0.0
2024-09-23 10:30:00-04:00,2.515000104904175,2.5199999809265137,2.490000009536743,2.5100998878479004,2373432,0.0,0.0,0.0
2024-09-23 11:30:00-04:00,2.510999917984009,2.549999952316284,2.509999990463257,2.5350000858306885,2774670,0.0,0.0,0.0
2024-09-23 12:30:00-04:00,2.530100107192993,2.5360000133514404,2.5,2.505000114440918,1513229,0.0,0.0,0.0
2024-09-23 13:30:00-04:00,2.509700059890747,2.529900074005127,2.5,2.5199999809265137,1567749,0.0,0.0,0.0
2024-09-23 14:30:00-04:00,2.51990008354187,2.5399999618530273,2.5127999782562256,2.5250000953674316,1514723,0.0,0.0,0.0
2024-09-23 15:30:00-04:00,2.525700092315674,2.5299999713897705,2.509999990463257,2.5199999809265137,853067,0.0,0.0,0.0
2024-09-23 16:00:00-04:00,2.52,2.53,2.51,2.52,0,0.0,0.0,0.0
2024-09-23 17:00:00-04:00,2.52,2.52,2.49,2.51,0,0.0,0.0,0.0
2024-09-23 18:00:00-04:00,2.5099,2.51,2.49,2.51,0,0.0,0.0,0.0
2024-09-23 19:00:00-04:00,2.5,2.51,2.49,2.5,0,0.0,0.0,0.0
