Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-10-03 04:00:00-04:00,2.25,2.25,2.2,2.21,0,0.0,0.0,0.0
2024-10-03 05:00:00-04:00,2.21,2.21,2.19,2.21,0,0.0,0.0,0.0
2024-10-03 06:00:00-04:00,2.21,2.22,2.21,2.22,0,0.0,0.0,0.0
2024-10-03 07:00:00-04:00,2.22,2.235,2.22,2.22,0,0.0,0.0,0.0
2024-10-03 08:00:00-04:00,2.23,2.2398,2.21,2.22,0,0.0,0.0,0.0
2024-10-03 09:00:00-04:00,2.2199,2.2297,2.2098,2.2098,0,0.0,0.0,0.0
2024-10-03 09:30:00-04:00,2.2100000381469727,2.2300000190734863,2.190000057220459,2.1958999633789062,3996408,0.0,0.0,0.0
2024-10-03 10:30:00-04:00,2.190000057220459,2.2100000381469727,2.180000066757202,2.186000108718872,2821913,0.0,0.0,0.0
2024-10-03 11:30:00-04:00,2.1800999641418457,2.2100000381469727,2.180000066757202,2.187700033187866,1948665,0.0,0.0,0.0
2024-10-03 12:30:00-04:00,2.184999942779541,2.2184998989105225,2.180000066757202,2.210200071334839,1694662,0.0,0.0,0.0
2024-10-03 13:30:00-04:00,2.210099935531616,2.2200000286102295,2.1900999546051025,2.2060000896453857,1536196,0.0,0.0,0.0
2024-10-03 14:30:00-04:00,2.2049999237060547,2.2100000381469727,2.200000047683716,2.209700107574463,559324,0.0,0.0,0.0
2024-10-03 15:30:00-04:00,2.2051000595092773,2.2200000286102295,2.200000047683716,2.2149999141693115,659512,0.0,0.0,0.0
2024-10-03 16:00:00-04:00,2.22,2.22,2.2002,2.2002,0,0.0,0.0,0.0
2024-10-03 17:00:00-04:00,2.21,2.24,2.2,2.21,0,0.0,0.0,0.0
2024-10-03 18:00:00-04:00,2.22,2.23,2.22,2.22,0,0.0,0.0,0.0
2024-10-03 19:00:00-04:00,2.2393,2.2393,2.21,2.2197,0,0.0,0.0,0.0
