Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-09-19 04:00:00-04:00,2.28,2.29,2.28,2.29,0,0.0,0.0,0.0
2024-09-19 05:00:00-04:00,2.295,2.295,2.29,2.29,0,0.0,0.0,0.0
2024-09-19 06:00:00-04:00,2.29,2.3,2.28,2.28,0,0.0,0.0,0.0
2024-09-19 07:00:00-04:00,2.28,2.29,2.28,2.285,0,0.0,0.0,0.0
2024-09-19 08:00:00-04:00,2.285,2.32,2.26,2.29,0,0.0,0.0,0.0
2024-09-19 09:00:00-04:00,2.3,2.3,2.2801,2.2902,0,0.0,0.0,0.0
2024-09-19 09:30:00-04:00,2.299999952316284,2.309999942779541,2.2799999713897705,2.2950000762939453,2325908,0.0,0.0,0.0
2024-09-19 10:30:00-04:00,2.2950000762939453,2.299999952316284,2.2799999713897705,2.2901999950408936,1444443,0.0,0.0,0.0
2024-09-19 11:30:00-04:00,2.2909998893737793,2.319999933242798,2.2899999618530273,2.3199000358581543,1311768,0.0,0.0,0.0
2024-09-19 12:30:00-04:00,2.319999933242798,2.3399999141693115,2.309999942779541,2.315000057220459,1174901,0.0,0.0,0.0
2024-09-19 13:30:00-04:00,2.312700033187866,2.3499999046325684,2.312700033187866,2.3399999141693115,5194078,0.0,0.0,0.0
2024-09-19 14:30:00-04:00,2.3499999046325684,2.3499999046325684,2.319999933242798,2.325000047683716,1236773,0.0,0.0,0.0
2024-09-19 15:30:00-04:00,2.325000047683716,2.3299999237060547,2.319999933242798,2.319999933242798,1037585,0.0,0.0,0.0
2024-09-19 16:00:00-04:00,2.33,2.33,2.31,2.32,0,0.0,0.0,0.0
2024-09-19 17:00:00-04:00,2.33,2.33,2.32,2.33,0,0.0,0.0,0.0
2024-09-19 18:00:00-04:00,2.33,2.33,2.32,2.3298,0,0.0,0.0,0.0
2024-09-19 19:00:00-04:00,2.3299,2.35,2.32,2.32,0,0.0,0.0,0.0
