Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-09-26 04:00:00-04:00,2.44,2.475,2.44,2.47,0,0.0,0.0,0.0
2024-09-26 05:00:00-04:00,2.47,2.47,2.47,2.47,0,0.0,0.0,0.0
2024-09-26 06:00:00-04:00,2.47,2.48,2.47,2.48,0,0.0,0.0,0.0
2024-09-26 07:00:00-04:00,2.48,2.485,2.48,2.48,0,0.0,0.0,0.0
2024-09-26 08:00:00-04:00,2.48,2.48,2.47,2.4703,0,0.0,0.0,0.0
2024-09-26 09:00:00-04:00,2.48,2.49,2.48,2.49,0,0.0,0.0,0.0
2024-09-26 09:30:00-04:00,2.4700000286102295,2.509999990463257,2.4600000381469727,2.4749999046325684,2542217,0.0,0.0,0.0
2024-09-26 10:30:00-04:00,2.472399950027466,2.5,2.4600000381469727,2.490000009536743,2851881,0.0,0.0,0.0
2024-09-26 11:30:00-04:00,2.490000009536743,2.51990008354187,2.490000009536743,2.5,2844805,0.0,0.0,0.0
2024-09-26 12:30:00-04:00,2.5,2.5199999809265137,2.490000009536743,2.4999001026153564,1765800,0.0,0.0,0.0
2024-09-26 13:30:00-04:00,2.494999885559082,2.5,2.4700000286102295,2.4825000762939453,1102712,0.0,0.0,0.0
2024-09-26 14:30:00-04:00,2.487499952316284,2.509999990463257,2.4800000190734863,2.505000114440918,1564986,0.0,0.0,0.0
2024-09-26 15:30:00-04:00,2.5,2.509999990463257,2.490000009536743,2.5,870297,0.0,0.0,0.0
2024-09-26 16:00:00-04:00,2.5,2.51,2.48,2.48,0,0.0,0.0,0.0
2024-09-26 17:00:00-04:00,2.49,2.5,2.48,2.5,0,0.0,0.0,0.0
2024-09-26 18:00:00-04:00,2.5,2.5,2.48,2.5,0,0.0,0.0,0.0
2024-09-26 19:00:00-04:00,2.5,2.5,2.46,2.48,0,0.0,0.0,0.0
