Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-07 04:00:00-04:00,420.23,420.23,415.54,415.73,0,0.0,0.0
2024-10-07 05:00:00-04:00,415.81,416.0,414.58,414.69,0,0.0,0.0
2024-10-07 06:00:00-04:00,414.73,415.0,414.01,414.9,0,0.0,0.0
2024-10-07 07:00:00-04:00,414.9,415.07,414.45,414.48,0,0.0,0.0
2024-10-07 08:00:00-04:00,414.43,416.25,414.14,414.425,0,0.0,0.0
2024-10-07 09:00:00-04:00,414.425,417.88,414.3,416.09,0,0.0,0.0
2024-10-07 09:30:00-04:00,416.0,417.1099853515625,414.20001220703125,415.82000732421875,3952266,0.0,0.0
2024-10-07 10:30:00-04:00,415.8299865722656,416.3699951171875,414.69000244140625,415.3699951171875,1767877,0.0,0.0
2024-10-07 11:30:00-04:00,415.44000244140625,415.6199951171875,413.9599914550781,414.42498779296875,1185942,0.0,0.0
2024-10-07 12:30:00-04:00,414.42999267578125,414.4599914550781,413.0813903808594,413.3599853515625,1368571,0.0,0.0
2024-10-07 13:30:00-04:00,413.3349914550781,413.6650085449219,412.3599853515625,412.3900146484375,1404939,0.0,0.0
2024-10-07 14:30:00-04:00,412.3699951171875,412.3900146484375,409.19000244140625,410.2073974609375,2479742,0.0,0.0
2024-10-07 15:30:00-04:00,410.20001220703125,410.2900085449219,409.0,409.6600036621094,2335387,0.0,0.0
2024-10-07 16:00:00-04:00,409.54,431.31,409.0,409.795,0,0.0,0.0
2024-10-07 17:00:00-04:00,409.8535,422.1451,388.0461,410.0,0,0.0,0.0
2024-10-07 18:00:00-04:00,410.0,410.06,408.62,409.2,0,0.0,0.0
2024-10-07 19:00:00-04:00,409.54,410.0,409.05,409.97,0,0.0,0.0
