Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-04 04:00:00-04:00,417.51,418.37,417.15,417.22,0,0.0,0.0
2024-10-04 05:00:00-04:00,417.35,417.35,417.02,417.28,0,0.0,0.0
2024-10-04 06:00:00-04:00,417.22,418.51,417.21,418.35,0,0.0,0.0
2024-10-04 07:00:00-04:00,418.37,418.62,417.77,418.05,0,0.0,0.0
2024-10-04 08:00:00-04:00,418.09,418.5,416.54,417.8,0,0.0,0.0
2024-10-04 09:00:00-04:00,418.0,420.5,417.35,417.73,0,0.0,0.0
2024-10-04 09:30:00-04:00,418.0350036621094,419.75,415.1099853515625,415.4263000488281,3198276,0.0,0.0
2024-10-04 10:30:00-04:00,415.5299987792969,418.1700134277344,414.9700012207031,416.14849853515625,1947654,0.0,0.0
2024-10-04 11:30:00-04:00,416.22601318359375,418.0,415.82080078125,417.7250061035156,963002,0.0,0.0
2024-10-04 12:30:00-04:00,417.7099914550781,418.9898986816406,417.55029296875,418.1400146484375,909749,0.0,0.0
2024-10-04 13:30:00-04:00,418.04998779296875,418.3299865722656,416.79998779296875,417.92999267578125,987651,0.0,0.0
2024-10-04 14:30:00-04:00,417.92999267578125,418.1600036621094,417.04998779296875,417.1199951171875,1188584,0.0,0.0
2024-10-04 15:30:00-04:00,417.1099853515625,417.6600036621094,416.0,416.0199890136719,2447165,0.0,0.0
2024-10-04 16:00:00-04:00,416.06,416.655,401.0209,415.645,0,0.0,0.0
2024-10-04 17:00:00-04:00,415.69,425.0326,390.1102,415.6595,0,0.0,0.0
2024-10-04 18:00:00-04:00,415.64,415.95,415.5645,415.805,0,0.0,0.0
2024-10-04 19:00:00-04:00,415.9,418.07,415.71,415.88,0,0.0,0.0
