Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-16 04:00:00-04:00,430.73,431.42,430.1,431.26,0,0.0,0.0
2024-09-16 05:00:00-04:00,431.27,431.73,430.69,431.29,0,0.0,0.0
2024-09-16 06:00:00-04:00,431.38,431.5,429.87,430.22,0,0.0,0.0
2024-09-16 07:00:00-04:00,430.3,430.8,429.5,429.99,0,0.0,0.0
2024-09-16 08:00:00-04:00,429.92,431.5688,429.1,429.615,0,0.0,0.0
2024-09-16 09:00:00-04:00,429.615,431.0,429.0,430.555,0,0.0,0.0
2024-09-16 09:30:00-04:00,430.5899963378906,433.5299987792969,428.2200012207031,431.1499938964844,2987286,0.0,0.0
2024-09-16 10:30:00-04:00,431.1300048828125,431.8599853515625,428.9200134277344,431.07000732421875,2146747,0.0,0.0
2024-09-16 11:30:00-04:00,431.06500244140625,431.17999267578125,428.82000732421875,429.73699951171875,1447396,0.0,0.0
2024-09-16 12:30:00-04:00,429.7001037597656,430.32000732421875,429.1499938964844,429.94000244140625,1010100,0.0,0.0
2024-09-16 13:30:00-04:00,429.95001220703125,431.7099914550781,429.8900146484375,430.8999938964844,868106,0.0,0.0
2024-09-16 14:30:00-04:00,430.87799072265625,430.87799072265625,430.05029296875,430.54998779296875,742849,0.0,0.0
2024-09-16 15:30:00-04:00,430.7699890136719,431.6199951171875,430.6099853515625,431.44000244140625,1226477,0.0,0.0
2024-09-16 16:00:00-04:00,431.44,431.53,407.617,431.01,0,0.0,0.0
2024-09-16 17:00:00-04:00,431.01,458.0015,407.617,433.5,0,0.0,0.0
2024-09-16 18:00:00-04:00,433.3,434.0,431.34,433.7999,0,0.0,0.0
2024-09-16 19:00:00-04:00,433.785,434.9499,433.5445,434.4,0,0.0,0.0
