Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-25 04:00:00-04:00,429.43,429.9,429.21,429.35,0,0.0,0.0
2024-09-25 05:00:00-04:00,429.46,429.49,428.89,428.89,0,0.0,0.0
2024-09-25 06:00:00-04:00,428.97,429.73,428.97,429.5,0,0.0,0.0
2024-09-25 07:00:00-04:00,429.52,429.96,429.4,429.55,0,0.0,0.0
2024-09-25 08:00:00-04:00,429.55,430.7988,428.4,429.54,0,0.0,0.0
2024-09-25 09:00:00-04:00,429.525,501.685,429.29,429.97,0,0.0,0.0
2024-09-25 09:30:00-04:00,429.8999938964844,431.67999267578125,428.6000061035156,430.5199890136719,2962395,0.0,0.0
2024-09-25 10:30:00-04:00,430.3999938964844,431.7250061035156,430.1817932128906,431.7200012207031,1359673,0.0,0.0
2024-09-25 11:30:00-04:00,431.6700134277344,433.1189880371094,431.18011474609375,431.8999938964844,1222162,0.0,0.0
2024-09-25 12:30:00-04:00,431.8900146484375,432.29998779296875,430.7099914550781,432.1499938964844,771651,0.0,0.0
2024-09-25 13:30:00-04:00,432.1000061035156,432.55999755859375,430.95001220703125,431.75,766687,0.0,0.0
2024-09-25 14:30:00-04:00,431.70001220703125,432.2598876953125,431.2200012207031,431.94000244140625,760986,0.0,0.0
2024-09-25 15:30:00-04:00,431.94500732421875,432.2799987792969,431.42999267578125,432.0400085449219,1371050,0.0,0.0
2024-09-25 16:00:00-04:00,432.11,432.11,408.9,431.065,0,0.0,0.0
2024-09-25 17:00:00-04:00,430.86,440.38,427.263,430.9,0,0.0,0.0
2024-09-25 18:00:00-04:00,430.9,432.11,430.55,431.51,0,0.0,0.0
2024-09-25 19:00:00-04:00,431.6,431.9,430.8,431.8999,0,0.0,0.0
